292.903060051062,977.083741294707,113.947900387097,0
837.315663622661,155.741680006414,108.990168332612,0
653.467367097077,541.890497175558,163.569253222563,0
392.583737084133,1177.06725975154,109.752206970556,0
358.344770154451,252.582811433029,162.616386911133,0
834.929263023927,792.867662268642,164.193705503523,0
414.665799527103,740.303790127012,158.435132249978,0
623.273623093945,1312.8946168486,153.830494338718,0
272.73765503742,1683.49238676996,111.796302603061,0
103.822409995563,1161.06957566201,155.75107594374,0
613.773949645871,286.467724665292,108.887941730816,0
1064.74812745222,654.960596349569,118.961746206472,0
934.636649655635,392.436710552242,165.949013639941,0
922.591649776089,1428.54889878815,166.276058910959,0
580.751704008726,27.8903109027934,160.591928698374,-2
883.151167860415,1118.59773041431,166.226695151882,0
1099.7680449304,1774.94726975016,106.662974760509,2
1089.67285572421,64.8322496395569,109.254904853089,0
529.169888610422,1620.20608505265,150.445848262756,0
595.602854584131,1002.39227100639,165.126649671179,0
110.659880737573,783.298021105121,160.801948772301,0
118.679527882921,450.915874889528,140.74917832462,0
786.046023774918,1655.88623907497,106.268123563295,0
1166.05746642676,1244.76521889868,160.86591784382,1
13.6483382130008,1471.13963865899,137.634972710217,-1
1108.12822384182,926.569010319759,153.794924239988,0
71.4573176362204,169.002900278619,149.343987552717,0
1158.95501143227,249.062873911014,126.749855216548,0
281.681699549897,1412.28213035652,177.306340105098,0
