107.343599740424,491.787610807648,112.348275663749,0
148.994243368392,694.793027540543,111.835311729599,0
899.489738071965,542.17515046279,161.064024753142,0
772.71885651299,255.030627715418,164.794933180324,0
194.128373863944,950.243430167135,157.564851130537,0
1440.40751522774,748.646565262221,107.008065407653,0
622.653438539901,471.419730288598,111.739577879935,0
843.517068833275,977.887079722025,159.528719884446,0
414.750046486373,816.074796059134,108.18913256914,0
1469.1119169218,1005.45338895126,152.744199202714,0
1413.29676135212,542.246142911086,109.910772813639,0
457.264348100548,268.873325316291,156.248881378548,0
656.46084553767,730.063358934672,157.657611461618,0
1695.50069636332,788.324072343983,153.073171859337,0
1114.06240479692,314.991843642959,164.859880287969,0
14.6507476527279,83.7184528340873,109.761790969822,-1
371.825862745912,557.098078431138,160.6897763608,0
530.484733480006,1037.28448309136,149.831787873277,2
1536.92907168357,36.3263446462003,111.656253954734,0
980.828747645073,90.9118204834141,112.144447252998,0
1157.3055810802,993.180839882051,150.823711463942,0
1753.71392879046,177.831473550219,150.279712088394,1
595.639100614914,16.6092064031345,133.805019515696,-2
1178.41387422255,679.19574952878,164.396432571295,0
1247.31558588351,31.2232908156761,150.157804114169,-2
1727.57079745424,1052.89020469056,110.849126038868,0
267.270607061713,58.6500485702452,135.339546314981,0
1668.98143798364,476.918581009921,157.562542722938,0
1424.36941600291,270.45250668718,173.293409997007,0
