795.757456611542,1013.55927432753,105.638665506725,0
559.921305046854,789.954180606805,159.570332714275,0
298.783121576244,748.342792299654,106.825213755919,0
868.99938053042,764.268652615381,157.345993668424,0
328.070186253845,1005.0920646254,152.874475325624,0
622.952893604988,173.580629906764,162.162656904818,0
272.122591200829,542.039285687048,109.975446033137,0
1097.74570781596,634.663304776457,109.332355245884,0
396.320910597238,36.0629118989205,111.798727245593,-2
924.028326049734,288.114390756437,167.207499991597,0
34.9140068109756,991.229237693957,144.504673576177,0
588.914134333522,1055.52499128817,114.422746513292,0
529.045979392221,475.502376998828,155.348008408952,0
116.33550034832,46.7433976071432,127.228096452768,-2
39.7098207721364,678.040571172159,166.360598820314,-1
787.439581996083,512.463257168125,103.00347110095,0
13.1034301274288,331.647050368521,132.041122891075,-1
1152.91993149742,887.080985637821,149.734084128907,1
1006.79649599549,1125.59058022802,138.319508038979,2
282.930194190946,270.765878950981,168.727077304831,0
